transaction_id,account_id,transaction_type,amount,transaction_date,is_fraud
8203,267,Deposit,667.07,2025-11-03 02:49:59,0
8204,239,POS Purchase,385.14,2026-02-03 08:13:59,0
8205,243,POS Purchase,56.79,2025-09-16 17:32:59,0
8206,621,POS Purchase,36.06,2026-01-24 14:48:59,0
8207,259,Bill Payment,282.61,2026-06-07 03:26:59,0
8208,577,Bill Payment,206.18,2026-02-14 12:42:59,0
8209,412,Transfer,390.77,2026-03-20 19:20:59,0
8210,573,Transfer,336.62,2025-10-20 02:20:59,0
8211,313,POS Purchase,246.35,2025-09-29 23:48:59,0
8212,642,Transfer,1075.09,2025-07-12 07:04:59,0
8213,80,Withdrawal,191.67,2026-02-14 00:34:59,0
8214,400,Deposit,31.01,2026-05-04 23:43:59,0
8215,38,POS Purchase,441.46,2025-08-20 10:42:59,0
8216,441,Bill Payment,73.54,2026-01-08 08:16:59,0
8217,317,Transfer,376.48,2025-12-16 09:54:59,0
8218,99,Bill Payment,788.26,2026-03-31 19:33:59,0
8219,671,Bill Payment,299.34,2025-12-09 07:23:59,0
8220,5,Transfer,227.6,2025-10-10 08:47:59,0
8221,691,POS Purchase,155.23,2026-04-28 03:38:59,0
8222,203,Deposit,114.3,2026-03-21 16:49:59,0
8223,407,Transfer,109.85,2026-01-30 05:35:59,0
8224,459,Deposit,253.91,2026-05-27 04:22:59,0
8225,68,Deposit,348.85,2026-03-19 12:52:59,0
8226,259,Deposit,284.7,2026-06-01 15:01:59,0
8227,23,Bill Payment,56.29,2025-11-24 15:48:59,0
8228,431,Transfer,171.3,2025-11-11 20:32:59,0
8229,314,Bill Payment,393.12,2025-12-29 15:37:59,0
8230,365,Deposit,162.42,2025-12-19 16:57:59,0
8231,503,Transfer,193.3,2025-08-18 13:05:59,0
8232,521,Transfer,369.66,2026-07-03 05:35:59,0
8233,563,POS Purchase,271.63,2026-03-21 21:01:59,0
8234,575,Bill Payment,132.63,2025-12-19 05:38:59,0
8235,61,Transfer,565.43,2025-08-14 08:01:59,0
8236,168,POS Purchase,45.35,2025-10-01 17:42:59,0
8237,102,Bill Payment,1352.83,2025-11-27 09:53:59,0
8238,675,Withdrawal,32.629999999999995,2026-05-26 15:17:59,0
8239,469,Transfer,4.77,2025-12-07 07:28:59,0
8240,234,Withdrawal,552.86,2026-05-09 08:58:59,0
8241,468,POS Purchase,71.24,2026-02-14 02:23:59,0
8242,290,Deposit,328.06,2025-12-08 02:08:59,0
8243,652,Bill Payment,417.52,2025-11-27 06:09:59,0
8244,523,Withdrawal,490.72,2026-06-12 19:45:59,0
8245,11,Bill Payment,1195.71,2026-02-25 07:36:59,0
8246,77,Deposit,88.05,2025-07-26 06:15:59,0
8247,299,Transfer,310.68,2025-10-06 06:11:59,0
8248,584,Withdrawal,31.65,2025-08-11 23:19:59,0
8249,125,Withdrawal,131.56,2026-03-23 15:06:59,0
8250,358,POS Purchase,471.92,2026-03-06 12:37:59,0
8251,185,Transfer,115.58,2026-03-31 04:43:59,1
8252,659,Transfer,224.57,2026-03-07 05:15:59,0
8253,371,POS Purchase,176.18,2025-11-19 17:55:59,0
8254,360,Bill Payment,260.58,2026-01-04 14:20:59,0
8255,229,Transfer,903.0,2025-10-21 18:56:59,0
8256,479,Deposit,15.34,2026-03-29 11:05:59,0
8257,222,Deposit,214.31,2025-11-09 05:00:59,0
8258,300,Withdrawal,498.0,2025-12-22 01:13:59,0
8259,672,Transfer,165.15,2025-12-23 05:40:59,0
8260,215,Deposit,21.45,2025-09-27 02:49:59,0
8261,104,Deposit,206.55,2025-10-10 22:58:59,0
8262,97,POS Purchase,101.89,2025-08-18 20:55:59,0
8263,508,POS Purchase,43.09,2026-03-25 04:52:59,0
8264,651,Bill Payment,473.68,2025-08-05 01:42:59,0
8265,29,Bill Payment,185.33,2025-07-22 06:02:59,0
8266,21,Bill Payment,677.8,2025-09-13 23:21:59,0
8267,455,Bill Payment,411.0,2025-10-08 19:24:59,0
8268,208,Withdrawal,296.2,2026-02-12 21:07:59,0
8269,508,POS Purchase,2.26,2026-04-03 11:55:59,0
8270,42,Bill Payment,140.58,2026-03-29 06:29:59,0
8271,657,Withdrawal,56.0,2026-02-20 06:38:59,0
8272,507,Transfer,605.21,2025-10-01 09:20:59,0
8273,604,POS Purchase,48.97,2026-02-16 17:03:59,0
8274,112,POS Purchase,85.24,2025-12-09 21:56:59,0
8275,696,POS Purchase,182.85,2026-04-15 07:53:59,0
8276,372,Bill Payment,77.42,2026-04-26 15:12:59,0
8277,151,POS Purchase,59.89,2025-07-18 14:05:59,0
8278,361,Deposit,229.51,2025-12-18 06:25:59,0
8279,170,Bill Payment,24.28,2025-12-02 01:33:59,0
8280,506,Deposit,15.98,2026-01-10 07:00:59,0
8281,198,Withdrawal,117.4,2025-08-15 07:07:59,0
8282,234,Deposit,319.84,2026-06-14 17:20:59,0
8283,507,Transfer,203.31,2026-01-21 13:18:59,0
8284,98,Bill Payment,138.42,2026-01-19 22:19:59,0
8285,116,Deposit,209.53,2025-07-19 11:49:59,0
8286,435,Transfer,114.71,2026-06-14 06:28:59,0
8287,535,Bill Payment,688.79,2025-08-06 11:01:59,0
8288,129,Transfer,15.12,2025-11-03 03:36:59,0
8289,666,Bill Payment,280.75,2025-10-15 14:18:59,0
8290,339,Withdrawal,555.75,2026-03-19 23:17:59,0
8291,570,Bill Payment,408.26,2026-05-30 05:37:59,0
8292,172,Bill Payment,51.85,2025-12-03 08:32:59,0
8293,192,Withdrawal,88.72,2026-01-28 03:22:59,0
8294,325,Withdrawal,316.62,2025-08-23 13:26:59,0
8295,168,Transfer,23.01,2025-10-23 04:10:59,0
8296,673,Deposit,418.64,2026-02-21 21:07:59,0
8297,100,Transfer,318.27,2026-06-07 19:55:59,0
8298,275,Deposit,327.97,2026-05-09 09:15:59,0
8299,277,Transfer,27.41,2026-06-22 05:27:59,0
8300,394,Withdrawal,317.25,2026-05-29 19:21:59,0
8301,285,Deposit,285.72,2026-04-30 09:32:59,0
8302,505,Bill Payment,445.35,2026-06-14 13:33:59,0
8303,235,Bill Payment,11.62,2026-04-05 20:39:59,0
8304,61,Transfer,6.85,2026-06-19 14:36:59,0
8305,358,Deposit,117.71,2026-06-04 14:29:59,0
8306,197,Deposit,41.27,2026-06-09 04:06:59,0
8307,20,Bill Payment,205.33,2026-01-07 04:45:59,0
8308,383,Bill Payment,624.28,2026-02-13 13:18:59,0
8309,413,Bill Payment,125.18,2026-06-25 23:29:59,0
8310,95,Transfer,467.0,2025-08-06 08:56:59,0
8311,2,Deposit,1.06,2025-07-09 16:04:59,0
8312,351,Bill Payment,47.14,2026-01-19 08:58:59,0
8313,430,Bill Payment,8.719999999999999,2026-01-11 10:08:59,0
8314,143,POS Purchase,100.43,2026-06-04 02:09:59,0
8315,86,Deposit,598.01,2025-12-28 11:06:59,0
8316,630,Deposit,26.49,2025-09-24 17:54:59,0
8317,305,Bill Payment,234.11,2026-07-03 15:46:59,0
8318,497,Deposit,151.14,2026-02-08 14:32:59,0
8319,343,Withdrawal,698.05,2026-03-02 18:32:59,0
8320,13,Transfer,33.68,2025-10-21 19:49:59,0
8321,1,Bill Payment,60.57,2026-07-08 02:43:59,0
8322,428,Withdrawal,8.5,2026-05-01 16:42:59,0
8323,665,Bill Payment,143.26,2025-09-04 22:34:59,0
8324,115,Deposit,82.37,2026-02-15 22:46:59,0
8325,56,Withdrawal,510.87,2026-02-16 00:42:59,0
8326,61,Transfer,233.18,2025-09-07 14:08:59,0
8327,588,Bill Payment,239.04,2026-02-21 06:06:59,0
8328,107,POS Purchase,190.77,2026-04-29 20:05:59,0
8329,582,POS Purchase,25.09,2026-01-24 07:42:59,0
8330,278,POS Purchase,148.21,2026-02-09 13:34:59,0
8331,620,POS Purchase,1903.83,2025-10-29 11:11:59,0
8332,502,POS Purchase,451.8,2026-03-30 20:24:59,0
8333,577,POS Purchase,560.81,2026-03-27 02:48:59,0
8334,222,Bill Payment,434.22,2026-01-04 06:04:59,0
8335,402,POS Purchase,28.19,2026-06-25 23:50:59,0
8336,260,POS Purchase,65.51,2025-10-13 08:53:59,0
8337,37,POS Purchase,1.78,2026-07-10 00:43:59,0
8338,264,Bill Payment,91.43,2025-12-27 05:01:59,0
8339,200,Withdrawal,29.74,2026-01-22 01:33:59,0
8340,674,Deposit,161.04,2025-08-11 21:03:59,0
8341,535,Deposit,283.62,2025-11-27 11:13:59,0
8342,548,Withdrawal,519.87,2025-12-06 22:58:59,0
8343,658,Deposit,346.79,2026-06-02 18:07:59,0
8344,334,Deposit,698.53,2026-04-25 19:21:59,0
8345,680,Withdrawal,14.85,2026-06-12 14:02:59,0
8346,419,Withdrawal,4.0600000000000005,2026-03-07 03:44:59,0
8347,121,POS Purchase,271.69,2025-08-10 21:45:59,0
8348,77,Withdrawal,86.39,2026-01-21 05:30:59,0
8349,283,Bill Payment,74.09,2026-05-09 11:58:59,0
8350,313,Transfer,101.45,2026-05-11 18:42:59,0
8351,699,POS Purchase,79.61,2025-08-11 20:45:59,0
8352,229,POS Purchase,180.07,2025-11-16 15:10:59,0
8353,96,Deposit,146.02,2026-05-24 07:49:59,0
8354,548,POS Purchase,180.58,2025-08-05 11:18:59,0
8355,437,Deposit,280.23,2026-06-02 00:31:59,0
8356,75,Transfer,123.4,2025-12-13 13:06:59,0
8357,437,Bill Payment,73.36,2025-08-27 14:09:59,0
8358,156,POS Purchase,46.44,2025-11-28 15:39:59,0
8359,481,Deposit,108.49,2026-04-20 11:00:59,0
8360,353,POS Purchase,339.51,2025-09-25 19:22:59,0
8361,639,Bill Payment,354.37,2026-03-15 09:22:59,0
8362,331,Bill Payment,275.83,2025-10-07 19:39:59,0
8363,61,Withdrawal,67.65,2025-08-20 21:43:59,0
8364,533,Bill Payment,222.74,2025-08-26 01:01:59,0
8365,624,Bill Payment,212.39,2025-10-08 15:22:59,0
8366,312,Bill Payment,166.54,2026-02-08 19:20:59,0
8367,625,Transfer,200.62,2026-05-06 22:34:59,0
8368,217,Withdrawal,170.22,2026-01-10 13:17:59,0
8369,85,Deposit,209.36,2025-09-16 22:53:59,0
8370,638,Withdrawal,315.26,2025-09-22 01:37:59,0
8371,485,Deposit,30.03,2026-04-07 21:15:59,0
8372,696,Withdrawal,347.2,2026-02-11 02:50:59,0
8373,675,Transfer,37.51,2026-01-14 18:51:59,0
8374,263,POS Purchase,18.24,2025-10-10 12:54:59,0
8375,5,Deposit,934.26,2025-09-08 21:20:59,0
8376,489,Bill Payment,787.59,2026-05-13 19:28:59,0
8377,380,Deposit,16.58,2025-10-25 06:13:59,0
8378,372,Transfer,147.41,2025-11-13 16:36:59,0
8379,482,Transfer,52.52,2025-07-17 03:27:59,0
8380,507,Withdrawal,167.06,2025-09-08 00:59:59,0
8381,328,Withdrawal,444.25,2026-06-23 08:53:59,0
8382,241,Transfer,753.01,2026-07-01 14:45:59,0
8383,583,Transfer,252.45,2026-03-14 05:35:59,0
8384,448,Withdrawal,110.2,2026-04-17 11:10:59,0
8385,229,Transfer,232.16,2025-07-18 11:05:59,0
8386,334,Transfer,94.49,2026-04-02 12:36:59,0
8387,531,Withdrawal,602.5,2026-05-18 19:41:59,0
8388,696,POS Purchase,511.83,2025-09-29 03:03:59,0
8389,356,POS Purchase,205.24,2026-02-20 09:50:59,0
8390,463,Deposit,99.19,2026-02-13 16:19:59,0
8391,519,Bill Payment,87.82,2025-10-28 22:40:59,0
8392,377,Transfer,9.5,2026-04-10 15:31:59,0
8393,429,Withdrawal,423.96,2025-10-21 09:21:59,0
8394,419,Bill Payment,150.63,2026-01-16 10:43:59,0
8395,203,Withdrawal,99.31,2026-05-31 01:26:59,1
8396,221,Transfer,160.24,2025-08-26 20:38:59,0
8397,489,Transfer,427.95,2026-01-20 09:13:59,0
8398,692,Bill Payment,34.27,2025-10-26 10:10:59,0
8399,451,POS Purchase,488.38,2026-05-06 04:09:59,1
8400,32,Transfer,570.49,2025-11-14 02:50:59,0
8401,598,POS Purchase,733.99,2025-08-16 16:24:59,0
8402,229,POS Purchase,127.66,2026-01-24 21:07:59,0
8403,373,Withdrawal,62.2,2026-06-05 02:29:59,0
8404,277,Transfer,117.96,2025-12-26 13:49:59,0
8405,393,Withdrawal,102.21,2025-10-03 14:39:59,0
8406,673,Withdrawal,49.44,2025-11-30 00:32:59,0
8407,276,Withdrawal,234.66,2026-05-07 05:22:59,0
8408,125,Withdrawal,162.86,2026-03-31 12:07:59,0
8409,695,Bill Payment,502.92,2025-08-01 10:06:59,0
8410,668,Withdrawal,9.16,2026-05-15 05:55:59,0
8411,38,Bill Payment,259.11,2026-06-11 02:51:59,0
8412,156,POS Purchase,360.87,2025-09-19 13:03:59,0
8413,597,POS Purchase,357.24,2026-01-18 10:58:59,0
8414,497,POS Purchase,544.05,2026-01-17 09:10:59,0
8415,109,Deposit,327.44,2025-11-12 00:20:59,0
8416,13,Transfer,658.11,2026-01-18 06:00:59,0
8417,667,Bill Payment,102.11,2025-10-07 21:19:59,0
8418,596,Bill Payment,175.9,2026-05-19 19:43:59,0
8419,327,Withdrawal,4.54,2026-04-16 03:13:59,0
8420,692,Deposit,2.75,2026-06-21 04:35:59,0
8421,532,Bill Payment,69.65,2025-07-25 02:43:59,0
8422,4,Bill Payment,27.56,2025-08-28 20:17:59,0
8423,210,Bill Payment,76.35,2025-07-22 18:28:59,0
8424,524,Deposit,49.71,2026-03-26 07:00:59,0
8425,679,POS Purchase,8.23,2025-12-02 19:29:59,0
8426,215,Bill Payment,601.06,2025-09-15 14:32:59,0
8427,442,Bill Payment,3.06,2026-03-19 23:52:59,0
8428,230,Deposit,334.03,2026-05-05 13:22:59,0
8429,57,Transfer,42.26,2025-11-06 03:36:59,0
8430,247,Deposit,609.26,2026-05-08 02:15:59,0
8431,338,Bill Payment,559.26,2026-03-29 09:29:59,0
8432,121,POS Purchase,266.26,2025-09-10 04:27:59,0
8433,68,POS Purchase,279.86,2026-03-07 19:08:59,0
8434,94,Withdrawal,2.34,2025-08-31 13:49:59,0
8435,366,POS Purchase,1048.79,2026-06-29 00:58:59,0
8436,223,Deposit,526.59,2025-09-15 07:52:59,0
8437,74,Bill Payment,564.7,2026-04-05 14:07:59,0
8438,18,Transfer,270.15,2025-10-08 08:54:59,0
8439,506,Transfer,106.7,2026-04-05 04:14:59,0
8440,82,POS Purchase,561.25,2025-12-19 06:30:59,0
8441,425,Withdrawal,87.16,2025-07-21 18:46:59,0
8442,134,Bill Payment,207.79,2025-10-02 22:44:59,0
8443,581,Deposit,27.27,2025-07-14 05:01:59,0
8444,44,Deposit,638.62,2025-08-14 01:17:59,0
8445,186,Transfer,38.93,2025-08-10 18:04:59,0
8446,174,Withdrawal,64.69,2025-10-17 04:20:59,1
8447,221,Bill Payment,205.19,2025-07-25 15:40:59,0
8448,669,POS Purchase,362.08,2025-08-25 05:58:59,0
8449,284,Bill Payment,242.47,2026-05-20 22:44:59,0
8450,242,Bill Payment,67.03,2025-07-28 01:10:59,0
8451,503,Withdrawal,1.24,2025-07-28 07:26:59,0
8452,50,POS Purchase,354.83,2026-04-17 11:06:59,0
8453,210,Transfer,1054.41,2025-11-03 17:52:59,0
8454,115,Bill Payment,416.07,2026-07-07 16:05:59,0
8455,70,Deposit,155.14,2025-12-16 04:56:59,0
8456,123,Bill Payment,586.25,2025-11-11 12:35:59,0
8457,682,Deposit,132.84,2025-12-29 13:52:59,0
8458,129,Deposit,187.08,2026-05-07 23:07:59,0
8459,601,Withdrawal,163.11,2025-12-06 11:09:59,0
8460,654,Withdrawal,149.38,2025-12-30 05:19:59,0
8461,425,Transfer,374.13,2025-11-08 18:15:59,0
8462,394,Withdrawal,188.04,2026-06-13 03:02:59,0
8463,206,Withdrawal,96.21,2026-05-14 14:16:59,0
8464,517,Deposit,75.65,2026-07-03 10:40:59,0
8465,306,Deposit,10.62,2026-01-25 15:22:59,0
8466,370,Deposit,219.78,2025-08-26 08:58:59,0
8467,247,Deposit,66.33,2025-11-23 23:02:59,0
8468,19,Withdrawal,41.08,2026-04-30 19:28:59,0
8469,380,Transfer,266.21,2026-03-28 09:22:59,0
8470,298,Bill Payment,286.81,2025-12-04 06:49:59,0
8471,515,Deposit,349.74,2026-06-05 05:40:59,0
8472,174,Deposit,176.08,2025-08-26 23:01:59,0
8473,535,POS Purchase,562.21,2026-05-14 11:04:59,0
8474,609,Deposit,689.56,2026-03-15 21:41:59,0
8475,352,Deposit,412.75,2026-05-01 16:03:59,0
8476,473,Bill Payment,253.37,2026-05-29 22:30:59,0
8477,411,Deposit,91.5,2026-01-26 06:49:59,0
8478,690,POS Purchase,1018.83,2026-05-26 19:51:59,0
8479,691,Bill Payment,81.1,2026-01-03 00:13:59,0
8480,652,POS Purchase,57.62,2026-06-02 02:29:59,0
8481,11,Withdrawal,146.92,2025-07-10 19:33:59,0
8482,570,Bill Payment,15.63,2025-08-19 11:32:59,0
8483,690,Transfer,960.86,2025-11-02 20:10:59,0
8484,303,Deposit,222.95,2025-11-15 20:29:59,0
8485,481,Deposit,204.52,2026-06-26 05:38:59,0
8486,303,Transfer,267.63,2025-10-28 13:34:59,0
8487,595,Transfer,172.8,2026-01-06 11:14:59,0
8488,51,Withdrawal,9.15,2026-05-27 06:36:59,0
8489,437,POS Purchase,237.89,2026-01-04 20:09:59,0
8490,323,Bill Payment,315.85,2025-11-16 15:30:59,0
8491,143,POS Purchase,135.78,2025-11-16 17:05:59,0
8492,39,POS Purchase,354.98,2025-07-22 05:12:59,0
8493,268,Transfer,65.37,2025-08-08 07:12:59,0
8494,441,Transfer,63.52,2026-02-20 11:48:59,0
8495,429,Deposit,45.01,2026-02-19 19:46:59,0
8496,439,Deposit,117.3,2025-10-02 16:02:59,0
8497,331,Withdrawal,470.35,2026-06-13 07:44:59,0
8498,96,Bill Payment,440.94,2026-02-09 15:50:59,0
8499,590,Transfer,121.65,2025-12-09 13:10:59,0
8500,696,Deposit,223.36,2025-08-27 22:54:59,0
8501,460,POS Purchase,319.97,2025-07-27 22:28:59,0
8502,568,Withdrawal,70.01,2026-04-18 14:07:59,0
8503,210,Withdrawal,47.02,2026-05-18 10:04:59,0
8504,106,Deposit,895.75,2026-04-13 16:30:59,0
8505,668,Transfer,241.29,2026-02-16 13:47:59,0
8506,392,Transfer,997.36,2026-01-22 19:25:59,0
8507,492,Bill Payment,104.03,2025-11-19 01:14:59,0
8508,392,Withdrawal,304.53,2025-12-25 12:14:59,0
8509,362,Deposit,63.95,2026-06-22 13:20:59,0
8510,314,Withdrawal,76.68,2026-04-29 05:15:59,0
8511,480,Deposit,180.31,2026-05-03 05:35:59,0
8512,443,Deposit,97.28,2025-07-13 15:12:59,0
8513,343,Deposit,46.87,2025-11-14 18:12:59,0
8514,157,Transfer,77.25,2026-06-23 20:48:59,0
8515,191,POS Purchase,10.1,2026-02-03 21:32:59,0
8516,550,Deposit,305.71,2026-04-24 02:41:59,0
8517,191,POS Purchase,170.38,2025-10-23 06:28:59,0
8518,44,Transfer,25.75,2025-10-16 11:06:59,0
8519,16,POS Purchase,48.09,2025-11-01 11:53:59,0
8520,540,Transfer,28.05,2025-07-18 14:26:59,0
8521,487,Bill Payment,238.07,2026-01-31 04:48:59,0
8522,67,POS Purchase,25.74,2026-06-05 14:26:59,0
8523,14,Bill Payment,351.89,2025-08-30 05:08:59,0
8524,363,Bill Payment,6.18,2025-12-06 20:01:59,0
8525,285,Deposit,72.71,2026-02-18 04:46:59,0
8526,254,POS Purchase,554.34,2026-02-27 00:09:59,0
8527,659,Transfer,317.93,2025-11-11 14:28:59,0
8528,649,Transfer,19.94,2026-01-16 00:10:59,0
8529,323,POS Purchase,431.27,2026-03-03 05:49:59,0
8530,185,Bill Payment,170.83,2025-11-02 16:24:59,0
8531,172,Transfer,469.98,2025-11-03 02:27:59,0
8532,693,POS Purchase,230.54,2025-08-19 05:21:59,0
8533,335,Bill Payment,287.29,2026-02-01 21:22:59,0
8534,112,Transfer,1260.05,2025-08-11 07:53:59,0
8535,22,Bill Payment,67.1,2026-01-29 03:20:59,0
8536,154,POS Purchase,245.51,2026-03-26 01:03:59,0
8537,561,Deposit,155.2,2026-06-03 07:26:59,0
8538,363,Deposit,11.06,2026-05-03 14:09:59,0
8539,164,Transfer,4.640000000000001,2025-10-12 18:06:59,0
8540,453,Transfer,32.739999999999995,2026-06-12 17:08:59,0
8541,47,Deposit,262.81,2025-10-28 13:12:59,0
8542,198,Transfer,210.35,2025-08-16 17:01:59,0
8543,494,Deposit,202.54,2026-02-18 10:14:59,0
8544,128,Deposit,9.09,2025-09-03 09:57:59,0
8545,175,Deposit,159.39,2026-02-21 16:55:59,0
8546,494,Withdrawal,647.31,2026-01-01 19:46:59,0
8547,332,Transfer,127.71,2026-02-07 20:07:59,0
8548,199,Deposit,246.16,2026-06-07 14:28:59,0
8549,547,Transfer,379.33,2026-05-08 16:04:59,0
8550,485,Deposit,384.03,2025-07-17 04:34:59,0
8551,619,Transfer,184.12,2025-11-01 03:51:59,0
8552,306,POS Purchase,488.9,2026-06-15 22:09:59,0
8553,107,Bill Payment,125.14,2026-01-16 23:39:59,0
8554,49,Transfer,549.87,2025-08-14 03:22:59,0
8555,688,Withdrawal,69.68,2025-11-30 20:04:59,0
8556,190,POS Purchase,83.2,2026-04-04 16:06:59,0
8557,211,Transfer,14.65,2026-06-28 22:41:59,0
8558,559,Bill Payment,397.9,2025-10-29 00:32:59,0
8559,269,POS Purchase,135.92,2025-10-17 08:44:59,0
8560,195,Bill Payment,66.05,2025-09-15 15:16:59,0
8561,533,Deposit,66.92,2025-12-12 20:39:59,0
8562,4,POS Purchase,580.17,2025-11-03 19:15:59,0
8563,83,Bill Payment,449.82,2025-12-03 02:05:59,0
8564,190,Bill Payment,202.6,2025-10-19 04:23:59,0
8565,569,Deposit,240.35,2025-10-21 18:38:59,0
8566,665,Withdrawal,161.77,2026-07-01 16:19:59,0
8567,572,Deposit,125.26,2026-04-20 13:02:59,0
8568,213,POS Purchase,618.68,2025-10-11 22:23:59,0
8569,256,Deposit,34.56,2025-10-06 12:51:59,0
8570,65,Bill Payment,136.51,2025-08-05 06:54:59,0
8571,319,Deposit,106.61,2026-03-09 03:08:59,0
8572,159,POS Purchase,173.36,2026-03-18 20:17:59,0
8573,484,Withdrawal,153.95,2026-02-06 09:22:59,0
8574,522,Deposit,183.91,2025-07-10 21:23:59,0
8575,602,Deposit,38.68,2026-02-08 02:13:59,0
8576,544,POS Purchase,180.95,2026-06-16 18:07:59,0
8577,227,POS Purchase,70.41,2026-06-06 04:00:59,0
8578,581,Withdrawal,51.94,2025-08-08 04:36:59,0
8579,189,Bill Payment,17.76,2026-06-05 02:45:59,0
8580,586,Transfer,360.56,2025-11-14 04:59:59,0
8581,432,POS Purchase,140.41,2026-03-31 09:48:59,0
8582,179,Deposit,247.31,2026-02-18 16:19:59,0
8583,524,Bill Payment,326.11,2025-08-29 07:44:59,0
8584,689,Withdrawal,285.33,2025-11-04 12:31:59,0
8585,511,POS Purchase,159.96,2025-07-24 13:22:59,0
8586,395,Bill Payment,123.71,2025-07-28 12:56:59,0
8587,80,Withdrawal,118.89,2026-04-22 10:55:59,0
8588,108,Withdrawal,256.45,2025-07-29 03:51:59,0
8589,132,Transfer,171.7,2026-04-16 00:58:59,0
8590,413,Withdrawal,473.84,2025-10-27 01:13:59,0
8591,570,Bill Payment,520.27,2026-07-03 13:09:59,0
8592,134,Bill Payment,47.75,2026-03-01 23:40:59,0
8593,193,POS Purchase,37.61,2026-06-07 08:00:59,0
8594,246,Bill Payment,249.83,2026-04-21 05:34:59,0
8595,437,Transfer,90.61,2026-03-08 19:43:59,0
8596,608,POS Purchase,5.69,2025-11-15 06:53:59,0
8597,426,Bill Payment,549.75,2026-07-06 18:22:59,0
8598,381,Bill Payment,65.34,2025-08-22 02:56:59,0
8599,351,Bill Payment,663.26,2026-02-26 02:24:59,0
8600,538,Transfer,316.96,2026-04-23 15:23:59,0
8601,348,POS Purchase,360.56,2025-11-05 23:43:59,0
8602,698,POS Purchase,57.24,2026-07-01 17:07:59,0
8603,555,POS Purchase,67.71,2025-10-02 17:27:59,0
8604,387,Deposit,185.15,2025-11-30 14:56:59,0
8605,5,Withdrawal,48.22,2026-01-04 23:10:59,0
8606,160,Deposit,92.12,2026-03-12 02:50:59,0
8607,602,POS Purchase,97.95,2026-04-14 13:37:59,0
8608,112,Deposit,44.48,2025-11-06 01:25:59,0
8609,166,POS Purchase,58.41,2025-12-05 10:53:59,0
8610,521,Deposit,389.44,2025-12-11 17:10:59,0
8611,641,Withdrawal,46.74,2026-02-18 06:36:59,0
8612,10,POS Purchase,8.219999999999999,2026-01-17 20:59:59,0
8613,16,POS Purchase,249.13,2026-02-05 14:18:59,0
8614,474,Deposit,933.25,2026-03-20 10:26:59,0
8615,640,Withdrawal,101.57,2026-06-21 12:54:59,0
8616,312,Deposit,32.58,2025-10-03 08:09:59,0
8617,603,Transfer,212.22,2025-10-09 22:36:59,0
8618,414,Transfer,593.06,2026-02-23 22:02:59,0
8619,309,POS Purchase,384.19,2026-01-18 17:19:59,0
8620,73,Deposit,244.56,2026-06-25 08:10:59,0
8621,4,Transfer,95.6,2026-01-26 12:34:59,0
8622,323,Bill Payment,196.16,2025-10-25 03:24:59,0
8623,291,Deposit,24.92,2025-08-05 05:04:59,0
8624,30,Bill Payment,285.04,2026-01-19 14:05:59,0
8625,691,Deposit,323.83,2026-06-11 20:51:59,0
8626,452,Bill Payment,839.33,2026-02-01 11:30:59,0
8627,301,Transfer,76.41,2026-06-29 22:03:59,0
8628,605,Deposit,5.66,2026-03-27 12:57:59,0
8629,397,POS Purchase,198.2,2026-02-25 21:08:59,0
8630,371,Transfer,307.72,2026-01-26 11:03:59,0
8631,275,Withdrawal,391.65,2026-02-07 11:02:59,0
8632,538,POS Purchase,54.84,2025-09-28 06:58:59,0
8633,603,Bill Payment,76.87,2026-05-06 23:03:59,0
8634,560,Deposit,180.66,2026-03-30 01:27:59,0
8635,570,Deposit,101.34,2025-12-03 13:57:59,0
8636,198,Bill Payment,493.44,2025-10-31 20:12:59,0
8637,342,Deposit,161.5,2025-09-18 10:03:59,0
8638,578,Withdrawal,402.83,2026-02-25 05:42:59,0
8639,162,POS Purchase,218.24,2025-10-23 11:17:59,0
8640,299,Transfer,371.8,2025-10-27 13:22:59,0
8641,203,Transfer,102.12,2026-07-09 21:00:59,0
8642,622,POS Purchase,446.08,2026-05-10 11:37:59,0
8643,190,Transfer,81.25,2026-01-30 23:29:59,0
8644,571,Bill Payment,198.47,2025-09-14 17:42:59,0
8645,215,Bill Payment,61.2,2026-01-04 01:34:59,0
8646,203,Bill Payment,162.34,2026-07-01 13:20:59,0
8647,112,Deposit,96.75,2025-12-01 13:54:59,0
8648,467,Bill Payment,78.55,2026-01-20 02:17:59,0
8649,594,Withdrawal,853.7,2025-09-13 09:47:59,0
8650,616,Bill Payment,44.61,2026-03-11 17:08:59,0
8651,432,Bill Payment,388.0,2025-12-16 21:28:59,0
8652,122,Withdrawal,1037.38,2025-07-25 05:58:59,0
8653,687,Deposit,6.03,2025-10-01 04:24:59,0
8654,285,Transfer,301.18,2025-10-22 04:38:59,0
8655,142,Bill Payment,73.89,2026-05-07 01:04:59,0
8656,124,Withdrawal,11.33,2026-06-19 23:03:59,0
8657,560,POS Purchase,129.91,2026-02-13 03:17:59,0
8658,401,POS Purchase,685.18,2025-07-14 03:28:59,0
8659,435,Withdrawal,3.96,2026-04-24 12:58:59,0
8660,246,Transfer,222.61,2026-05-04 12:26:59,0
8661,639,Transfer,174.99,2026-05-17 12:22:59,0
8662,299,Transfer,517.65,2026-03-04 18:50:59,0
8663,464,Withdrawal,22.94,2026-01-10 19:56:59,0
